Timestamp,Page Id,Url,Old Content,New Content
2024-05-30 19:11:20.717161,73907,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-26-percent-7c-resource-model-change-over-time-sharks,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1z-lF33_euzoNkkShj20XYVy-EQw3shUQ/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1z-lF33_euzoNkkShj20XYVy-EQw3shUQ/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1z-lF33_euzoNkkShj20XYVy-EQw3shUQ/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1z-lF33_euzoNkkShj20XYVy-EQw3shUQ/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
2024-05-30 19:11:21.185044,73908,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-27-percent-7c-resource-model-change-over-time-sirenians,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1KwE6anlBC4BUc4pm_xqaV27j_uQz_0ZE/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1KwE6anlBC4BUc4pm_xqaV27j_uQz_0ZE/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1KwE6anlBC4BUc4pm_xqaV27j_uQz_0ZE/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1KwE6anlBC4BUc4pm_xqaV27j_uQz_0ZE/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
2024-05-30 19:11:21.578741,73909,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-28-percent-7c-resource-model-change-over-time-spiders,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1Jn2-aUicxbEo-pEcQM-5UrUQzTfERaH3/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1Jn2-aUicxbEo-pEcQM-5UrUQzTfERaH3/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1Jn2-aUicxbEo-pEcQM-5UrUQzTfERaH3/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1Jn2-aUicxbEo-pEcQM-5UrUQzTfERaH3/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
2024-05-30 19:11:22.153439,73910,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-29-percent-7c-resource-model-change-over-time-turtles,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1mrBgKPWhWoGp0FKdyRxFv_K_wJeUaIVU/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1mrBgKPWhWoGp0FKdyRxFv_K_wJeUaIVU/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1mrBgKPWhWoGp0FKdyRxFv_K_wJeUaIVU/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1mrBgKPWhWoGp0FKdyRxFv_K_wJeUaIVU/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
2024-05-30 19:11:22.541039,73911,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-30-percent-7c-resource-model-change-over-time-whales,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1b751LAeaMtus1baeFjww7SpViRJgFWoy/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1b751LAeaMtus1baeFjww7SpViRJgFWoy/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1b751LAeaMtus1baeFjww7SpViRJgFWoy/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1b751LAeaMtus1baeFjww7SpViRJgFWoy/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
2024-05-30 19:11:23.078571,73912,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-31-percent-7c-resource-model-change-over-time-tyrannosaurids,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/18OHUYCI2OcUu158Jy1bPKxTeqoWBv-6F/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/18OHUYCI2OcUu158Jy1bPKxTeqoWBv-6F/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/18OHUYCI2OcUu158Jy1bPKxTeqoWBv-6F/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/18OHUYCI2OcUu158Jy1bPKxTeqoWBv-6F/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
2024-05-30 19:11:24.260483,73917,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-37-percent-7c-resource-fish-or-mammals,"<p><a href=""https://drive.google.com/file/d/1C5dd4JnPy7DpnTLunSk6c91tuaEzQW29/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/file/d/1C5dd4JnPy7DpnTLunSk6c91tuaEzQW29/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>Are whales fish or mammals? In this activity, you discover the evidence that scientists looked at in order to answer this question. To know if whales are fish or mammals, scientists need to also think about the <span>ancestors</span> of whales and who they may be the closest related to from the past and present. This activity answers the question: <span>How do scientists use multiple lines of evidence to learn about common ancestry? </span>Follow your teacher's guidance to engage in this activity. </div>","<p><a href=""https://drive.google.com/file/d/1C5dd4JnPy7DpnTLunSk6c91tuaEzQW29/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/file/d/1C5dd4JnPy7DpnTLunSk6c91tuaEzQW29/view?usp=drivesdk"">Click here to access this resource</a>
<div>Are whales fish or mammals? In this activity, you discover the evidence that scientists looked at in order to answer this question. To know if whales are fish or mammals, scientists need to also think about the <span>ancestors</span> of whales and who they may be the closest related to from the past and present. This activity answers the question: <span>How do scientists use multiple lines of evidence to learn about common ancestry? </span>Follow your teacher's guidance to engage in this activity. </div>"
2024-05-30 19:11:25.030225,73920,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-4-percent-7c-resource-infographic-the-extinction-rainbow,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1byBocRZfzNV5Y1PZwGU8mPOdgAV6wWgv/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1byBocRZfzNV5Y1PZwGU8mPOdgAV6wWgv/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>

<div>
<span style=""font-size: 13px;"">Use this resource to analyze recent extinction data organized by countries. What do you notice? What do you wonder? Then, respond to the questions in the </span><span style=""font-size: 13px;"">Activity: Making Extinction Predictions</span><span style=""font-size: 13px;"">. </span>
</div>
<br>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1byBocRZfzNV5Y1PZwGU8mPOdgAV6wWgv/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1byBocRZfzNV5Y1PZwGU8mPOdgAV6wWgv/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">Use this resource to analyze recent extinction data organized by countries. What do you notice? What do you wonder? Then, respond to the questions in the </span><span style=""font-size: 13px;"">Activity: Making Extinction Predictions</span><span style=""font-size: 13px;"">. </span>
</div>
<br/>"
2024-05-30 19:11:25.978376,73923,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-5-percent-7c-resource-iucn-red-list-threatened-species-in-each-country,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1HGBEE-ub7C5Dk6VqRPc1VOi09oXY2X7y/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1HGBEE-ub7C5Dk6VqRPc1VOi09oXY2X7y/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>Use this resource to analyze recent extinction data organized by countries. What do you notice? What do you wonder? Then, respond to the questions in the <span>Activity: Making Extinction Predictions. </span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1HGBEE-ub7C5Dk6VqRPc1VOi09oXY2X7y/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1HGBEE-ub7C5Dk6VqRPc1VOi09oXY2X7y/view?usp=drivesdk"">Click here to access this resource</a>
<div>Use this resource to analyze recent extinction data organized by countries. What do you notice? What do you wonder? Then, respond to the questions in the <span>Activity: Making Extinction Predictions. </span>
</div>"
2024-05-30 19:11:26.597705,73925,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-8-percent-7c-resource-infographic-past-and-present-mass-extinctions,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1ocShfa5jcum8L8wD16ViDgf71sUrHWgF/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1ocShfa5jcum8L8wD16ViDgf71sUrHWgF/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">Use this resource with the </span><span style=""font-size: 13px;"">Activity: Venn Diagram: Past &amp; Present Extinctions</span><span style=""font-size: 13px;"">. Compare and contrast the causes for extinction in Earth's past to the causes of extinction today. How are these causes similar and/or different? </span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1ocShfa5jcum8L8wD16ViDgf71sUrHWgF/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1ocShfa5jcum8L8wD16ViDgf71sUrHWgF/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">Use this resource with the </span><span style=""font-size: 13px;"">Activity: Venn Diagram: Past &amp; Present Extinctions</span><span style=""font-size: 13px;"">. Compare and contrast the causes for extinction in Earth's past to the causes of extinction today. How are these causes similar and/or different? </span>
</div>"
2024-05-30 19:11:28.704277,73935,https://czi.instructure.com/courses/490/pages/5-dot-3-dot-17-percent-7c-resource-evidence-card-sort-causes-for-extinction-and-causes,"<p><a href=""https://drive.google.com/file/d/1twmzdjx-gkezTkpBDdOaAGzW7Zq_4CmG/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/file/d/1twmzdjx-gkezTkpBDdOaAGzW7Zq_4CmG/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>Print and cut-out the Evidence Cards included in this resource. Then, work with a team to organize the cards into two groups: <span>1)</span> <span>Causes for Extinction </span>and <span>2) Causes for Survival. </span>This activity helps you prepare for Checkpoint 3 where you define the problems that are causing your species to approach extinction. </div>","<p><a href=""https://drive.google.com/file/d/1twmzdjx-gkezTkpBDdOaAGzW7Zq_4CmG/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/file/d/1twmzdjx-gkezTkpBDdOaAGzW7Zq_4CmG/view?usp=drivesdk"">Click here to access this resource</a>
<div>Print and cut-out the Evidence Cards included in this resource. Then, work with a team to organize the cards into two groups: <span>1)</span> <span>Causes for Extinction </span>and <span>2) Causes for Survival. </span>This activity helps you prepare for Checkpoint 3 where you define the problems that are causing your species to approach extinction. </div>"
2024-05-30 19:11:30.593072,73943,https://czi.instructure.com/courses/490/pages/5-dot-3-dot-4-percent-7c-resource-article-tasmanian-devils-begin-to-resist-infectious-c,"<p><a href=""https://drive.google.com/file/d/1dVCdFZoRAT4Ip0yW2FF3EcPit_-OCxxL/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/file/d/1dVCdFZoRAT4Ip0yW2FF3EcPit_-OCxxL/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>While Tasmanian Devils continue to suffer from facial tumor disease, scientists have discovered that some Devils are able to resist the disease. What's their secret to survival success? Different genes! Read this article to find out how Tasmanian Devils are beginning to differ in their genes and how <span>natural selection</span> may be contributing to the population's reproductive success. How did the population's DNA change <span style=""font-style: italic;"">before</span> the disease arrived to <span style=""font-style: italic;"">after</span>? How is this evidence that natural selection may be at play?</div>","<p><a href=""https://drive.google.com/file/d/1dVCdFZoRAT4Ip0yW2FF3EcPit_-OCxxL/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/file/d/1dVCdFZoRAT4Ip0yW2FF3EcPit_-OCxxL/view?usp=drivesdk"">Click here to access this resource</a>
<div>While Tasmanian Devils continue to suffer from facial tumor disease, scientists have discovered that some Devils are able to resist the disease. What's their secret to survival success? Different genes! Read this article to find out how Tasmanian Devils are beginning to differ in their genes and how <span>natural selection</span> may be contributing to the population's reproductive success. How did the population's DNA change <span style=""font-style: italic;"">before</span> the disease arrived to <span style=""font-style: italic;"">after</span>? How is this evidence that natural selection may be at play?</div>"
2024-05-30 19:11:32.418372,73951,https://czi.instructure.com/courses/490/pages/5-dot-4-dot-12-percent-7c-resource-resource-5-the-mixed-up-world-of-hybrid-animals,"<p><a href=""https://drive.google.com/file/d/171bclIltnwBE5fB5ItlGJ952kjKJIzy1/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/file/d/171bclIltnwBE5fB5ItlGJ952kjKJIzy1/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>

<div>
<span>Selective breeding</span> can result in <span>hybrids</span>. A hybrid results when two separate species mate to produce offspring. For example, when a lion mates with a tiger, they produce a liger. Or, when a donkey mates with a horse, they produce a mule! </div>
<br><div>Hybrids can be the result of humans selectively breeding different species to mate, or they can be the result of different species making this decision on their own in the wild. Oftentimes hybrids are sterile, meaning they cannot reproduce and make offspring. This is because of the difference in chromosome numbers between both parents. Yet, sometimes, hybrids can reproduce and they go on to create their own unique species. </div>
<br><div>Read this article to explore more examples of how hybrids show up in both nature and in human-controlled breeding.</div>","<p><a href=""https://drive.google.com/file/d/171bclIltnwBE5fB5ItlGJ952kjKJIzy1/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/file/d/171bclIltnwBE5fB5ItlGJ952kjKJIzy1/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span>Selective breeding</span> can result in <span>hybrids</span>. A hybrid results when two separate species mate to produce offspring. For example, when a lion mates with a tiger, they produce a liger. Or, when a donkey mates with a horse, they produce a mule! </div>
<br/><div>Hybrids can be the result of humans selectively breeding different species to mate, or they can be the result of different species making this decision on their own in the wild. Oftentimes hybrids are sterile, meaning they cannot reproduce and make offspring. This is because of the difference in chromosome numbers between both parents. Yet, sometimes, hybrids can reproduce and they go on to create their own unique species. </div>
<br/><div>Read this article to explore more examples of how hybrids show up in both nature and in human-controlled breeding.</div>"
2024-05-30 19:11:36.560120,73968,https://czi.instructure.com/courses/490/pages/5-dot-5-dot-17-percent-7c-resource-resource-5-taking-crispr-cas9-one-step-further-gene,"<p><a href=""https://drive.google.com/file/d/12u7KFg86krGNdvcQ0MIbkJivvNnPa2qi/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/file/d/12u7KFg86krGNdvcQ0MIbkJivvNnPa2qi/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span>Gene Drive</span> is another genetic engineering technique that takes the CRISPR-Cas9 system one step further. It guarantees that a specific gene will be inherited one generation after the next. As you can imagine, there's many risks and benefits of using this type of approach. Because many risks are still unknown, some scientists like Jane Goodall are opposed to using this method completely. Read their <a href=""http://www.synbiowatch.org/wp-content/uploads/2016/09/letter_vs_genedrives.pdf"" class=""link"">opposition letter here</a>. </div>","<p><a href=""https://drive.google.com/file/d/12u7KFg86krGNdvcQ0MIbkJivvNnPa2qi/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/file/d/12u7KFg86krGNdvcQ0MIbkJivvNnPa2qi/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span>Gene Drive</span> is another genetic engineering technique that takes the CRISPR-Cas9 system one step further. It guarantees that a specific gene will be inherited one generation after the next. As you can imagine, there's many risks and benefits of using this type of approach. Because many risks are still unknown, some scientists like Jane Goodall are opposed to using this method completely. Read their <a class=""link"" href=""http://www.synbiowatch.org/wp-content/uploads/2016/09/letter_vs_genedrives.pdf"">opposition letter here</a>. </div>"
2024-05-30 19:11:37.128622,73969,https://czi.instructure.com/courses/490/pages/5-dot-5-dot-18-percent-7c-resource-resource-6-reckless-driving-gene-drives-and-the-end,"<p><a href=""https://drive.google.com/file/d/1RY7jvrUM-SCzczhr2wKXwK7pMag6K9_N/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/file/d/1RY7jvrUM-SCzczhr2wKXwK7pMag6K9_N/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>Read this article to dive deeper into the <span>Gene Drive</span> technique and why scientists find this method to be so risky and dangerous. </div>","<p><a href=""https://drive.google.com/file/d/1RY7jvrUM-SCzczhr2wKXwK7pMag6K9_N/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/file/d/1RY7jvrUM-SCzczhr2wKXwK7pMag6K9_N/view?usp=drivesdk"">Click here to access this resource</a>
<div>Read this article to dive deeper into the <span>Gene Drive</span> technique and why scientists find this method to be so risky and dangerous. </div>"
2024-05-30 19:11:40.207074,73975,https://czi.instructure.com/courses/490/pages/5-dot-5-dot-9-percent-7c-resource-resource-2-how-can-scientists-edit-dna,"<p><a href=""https://drive.google.com/file/d/1nFVMDX11WfBxMKV6rfnPBGcVnaXQtsR1/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/file/d/1nFVMDX11WfBxMKV6rfnPBGcVnaXQtsR1/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>Read this article to gain an understanding of how scientists can edit an organism's DNA. To do this, scientists use a molecular tool called <span>CRISPR-Cas9</span>.</div>","<p><a href=""https://drive.google.com/file/d/1nFVMDX11WfBxMKV6rfnPBGcVnaXQtsR1/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/file/d/1nFVMDX11WfBxMKV6rfnPBGcVnaXQtsR1/view?usp=drivesdk"">Click here to access this resource</a>
<div>Read this article to gain an understanding of how scientists can edit an organism's DNA. To do this, scientists use a molecular tool called <span>CRISPR-Cas9</span>.</div>"
2024-05-30 19:11:46.187001,74002,https://czi.instructure.com/courses/490/pages/6-dot-1-dot-11-percent-7c-resource-image-hierarchical-organization-of-multicellular-org,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1C5vVsohuCvkwrpmZWCkOnIK-FAuJ_tWI/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1C5vVsohuCvkwrpmZWCkOnIK-FAuJ_tWI/view?usp=drivesdk"" width=""100%"" height=""600""></iframe><div>Use this image for support to help you identify how the various structures that make up living systems are organized. </div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1C5vVsohuCvkwrpmZWCkOnIK-FAuJ_tWI/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1C5vVsohuCvkwrpmZWCkOnIK-FAuJ_tWI/view?usp=drivesdk"">Click here to access this resource</a><div>Use this image for support to help you identify how the various structures that make up living systems are organized. </div>"
2024-05-30 19:11:48.038654,74010,https://czi.instructure.com/courses/490/pages/6-dot-1-dot-23-percent-7c-resource-scientific-article-the-effect-of-music-on-heart-rate,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1IZ6a-gl5Gp9R6Z2kQcIHlZxxpRVf6-Sl/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1IZ6a-gl5Gp9R6Z2kQcIHlZxxpRVf6-Sl/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>Read this scientific article along with the Activity<span> Investigation Evaluation 1: What is the Question and How was it Tested?</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1IZ6a-gl5Gp9R6Z2kQcIHlZxxpRVf6-Sl/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1IZ6a-gl5Gp9R6Z2kQcIHlZxxpRVf6-Sl/view?usp=drivesdk"">Click here to access this resource</a>
<div>Read this scientific article along with the Activity<span> Investigation Evaluation 1: What is the Question and How was it Tested?</span>
</div>"
2024-05-30 19:11:48.573231,74011,https://czi.instructure.com/courses/490/pages/6-dot-1-dot-24-percent-7c-resource-scientific-article-the-effect-of-electronics-on-well,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1Vq_SJN0rEs7XMpzmJ0Cu6g96j4BzlqVF/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1Vq_SJN0rEs7XMpzmJ0Cu6g96j4BzlqVF/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>Read this scientific article along with the Activity<span> Investigation Evaluation 1: What is the Question and How was it Tested?</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1Vq_SJN0rEs7XMpzmJ0Cu6g96j4BzlqVF/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1Vq_SJN0rEs7XMpzmJ0Cu6g96j4BzlqVF/view?usp=drivesdk"">Click here to access this resource</a>
<div>Read this scientific article along with the Activity<span> Investigation Evaluation 1: What is the Question and How was it Tested?</span>
</div>"
2024-05-30 19:11:48.944766,74012,https://czi.instructure.com/courses/490/pages/6-dot-1-dot-25-percent-7c-resource-scientific-article-the-effect-of-yoga-on-health,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1ib5UjcYoFvzEKc8kS8G544PF2lfS3LQl/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1ib5UjcYoFvzEKc8kS8G544PF2lfS3LQl/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>Read this scientific article along with the Activity <span>Investigation Evaluation 1: What is the Question and How was it Tested?</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1ib5UjcYoFvzEKc8kS8G544PF2lfS3LQl/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1ib5UjcYoFvzEKc8kS8G544PF2lfS3LQl/view?usp=drivesdk"">Click here to access this resource</a>
<div>Read this scientific article along with the Activity <span>Investigation Evaluation 1: What is the Question and How was it Tested?</span>
</div>"
2024-05-30 19:11:49.489998,74013,https://czi.instructure.com/courses/490/pages/6-dot-1-dot-26-percent-7c-resource-scientific-article-the-effect-of-palate-relievers-on,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1gNc3q_qI_GoFyuZNJL9wyQYgfHfswmDj/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1gNc3q_qI_GoFyuZNJL9wyQYgfHfswmDj/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>Read this scientific article along with the Activity <span>Investigation Evaluation 1: What is the Question and How was it Tested?</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1gNc3q_qI_GoFyuZNJL9wyQYgfHfswmDj/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1gNc3q_qI_GoFyuZNJL9wyQYgfHfswmDj/view?usp=drivesdk"">Click here to access this resource</a>
<div>Read this scientific article along with the Activity <span>Investigation Evaluation 1: What is the Question and How was it Tested?</span>
</div>"
2024-05-30 19:11:50.103085,74014,https://czi.instructure.com/courses/490/pages/6-dot-1-dot-27-percent-7c-resource-selecting-your-body-response-phenomenon-and-brainsto,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1JoDsUpslCVvDda-YgQQa8emQ79dkxUuZ/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1JoDsUpslCVvDda-YgQQa8emQ79dkxUuZ/view?usp=drivesdk"" width=""100%"" height=""600""></iframe><div>Identify a body response phenomenon you’re interested in investigating. Use the resources titled “Body Response Phenomenon Example” and the resource “Body Response Phenomena Ideas and Investigation Examples” to help you brainstorm. Then, describe your phenomenon and begin brainstorming questions that you could test!</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1JoDsUpslCVvDda-YgQQa8emQ79dkxUuZ/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1JoDsUpslCVvDda-YgQQa8emQ79dkxUuZ/view?usp=drivesdk"">Click here to access this resource</a><div>Identify a body response phenomenon you’re interested in investigating. Use the resources titled “Body Response Phenomenon Example” and the resource “Body Response Phenomena Ideas and Investigation Examples” to help you brainstorm. Then, describe your phenomenon and begin brainstorming questions that you could test!</div>"
